Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment
CUST1077,63,7,1169.9774442542255,3,5,5,355,4.333333333333333,Loyal Customers
CUST1078,32,5,438.68855309854104,4,3,2,432,3.0,Promising
CUST1079,246,1,32.78108405347196,1,1,1,111,1.0,About to Sleep
CUST1080,32,4,588.0583399441896,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST1081,246,2,259.88425392148395,1,1,1,111,1.0,About to Sleep
CUST1082,32,6,566.9732928161432,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1083,32,10,977.6637918622756,4,5,5,455,4.666666666666667,Champions
CUST1084,93,5,673.2581131086866,2,3,4,234,3.0,At Risk
CUST1086,154,3,353.5273962897677,1,2,2,122,1.6666666666666667,About to Sleep
CUST1087,93,7,834.0866907382654,2,5,5,255,4.0,At Risk
CUST1088,124,3,235.68504967547253,2,2,1,221,1.6666666666666667,About to Sleep
CUST1089,32,9,928.0339668572921,4,5,5,455,4.666666666666667,Champions
CUST1090,63,6,670.667046091676,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1091,63,2,283.2999761465031,3,1,1,311,1.6666666666666667,New Customers
CUST1092,32,5,394.5716919533296,4,3,2,432,3.0,Promising
CUST1093,1,10,998.6498096197347,5,5,5,555,5.0,Champions
CUST1094,32,6,673.1716715791795,4,4,4,444,4.0,Champions
CUST1095,1,4,401.9299942631046,5,2,2,522,3.0,New Customers
CUST1096,124,4,663.3228368399413,2,2,4,224,2.6666666666666665,About to Sleep
CUST1097,63,10,1706.7768272592118,3,5,5,355,4.333333333333333,Loyal Customers
CUST1098,32,4,341.7602504451756,4,2,2,422,2.6666666666666665,New Customers
CUST1099,32,10,918.7488605940418,4,5,5,455,4.666666666666667,Champions
CUST1100,124,5,237.559554212051,2,3,1,231,2.0,At Risk
CUST1101,63,2,133.85541758161918,3,1,1,311,1.6666666666666667,New Customers
CUST1102,93,4,324.2739912526433,2,2,2,222,2.0,About to Sleep
CUST1103,1,7,1032.1468782442726,5,5,5,555,5.0,Champions
CUST1104,277,1,121.22085819172354,1,1,1,111,1.0,About to Sleep
CUST1105,1,7,695.0162547041873,5,5,4,554,4.666666666666667,Champions
CUST1106,1,7,549.3159340793585,5,5,3,553,4.333333333333333,Loyal Customers
CUST1107,93,2,116.14420018481164,2,1,1,211,1.3333333333333333,About to Sleep
CUST1108,124,11,1149.8499722480065,2,5,5,255,4.0,At Risk
CUST1109,1,5,403.3963916286024,5,3,2,532,3.3333333333333335,Promising
CUST1110,63,7,788.6851641515854,3,5,5,355,4.333333333333333,Loyal Customers
CUST1111,32,4,433.9480152210401,4,2,2,422,2.6666666666666665,New Customers
CUST1112,63,6,637.2021901104082,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1113,124,5,612.7387610724264,2,3,4,234,3.0,At Risk
CUST1114,1,6,650.4094439874727,5,4,4,544,4.333333333333333,Champions
CUST1115,124,3,298.99196354916955,2,2,2,222,2.0,About to Sleep
CUST1116,63,3,356.1476612023722,3,2,2,322,2.3333333333333335,New Customers
CUST1117,32,6,507.43442670945035,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1118,1,4,255.25028449442587,5,2,1,521,2.6666666666666665,New Customers
CUST1119,32,4,667.1155266368494,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST1120,63,6,521.8798064648835,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1121,1,7,983.1648794565564,5,5,5,555,5.0,Champions
CUST1122,32,5,539.6098005455241,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1123,32,10,982.9783786236819,4,5,5,455,4.666666666666667,Champions
CUST1124,185,5,558.2277705218771,1,3,3,133,2.3333333333333335,At Risk
CUST1125,63,5,587.6995936119927,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1126,63,8,1113.9547311159356,3,5,5,355,4.333333333333333,Loyal Customers
CUST1127,32,5,619.9201150062491,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1128,63,7,750.7546982226645,3,5,4,354,4.0,Loyal Customers
CUST1129,32,2,301.46833466268913,4,1,2,412,2.3333333333333335,New Customers
CUST1130,32,6,482.0798451949428,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1131,93,5,483.1968160267634,2,3,3,233,2.6666666666666665,At Risk
CUST1132,93,5,872.8600566024797,2,3,5,235,3.3333333333333335,At Risk
CUST1133,185,7,755.8548197547829,1,5,4,154,3.3333333333333335,At Risk
CUST1134,32,3,243.18191236033937,4,2,1,421,2.3333333333333335,New Customers
CUST1135,63,7,716.5608081303429,3,5,4,354,4.0,Loyal Customers
CUST1136,1,9,1100.597571636471,5,5,5,555,5.0,Champions
CUST1137,93,9,737.449760134024,2,5,4,254,3.6666666666666665,At Risk
CUST1138,32,4,396.73562023044735,4,2,2,422,2.6666666666666665,New Customers
CUST1139,32,4,401.8779929933922,4,2,2,422,2.6666666666666665,New Customers
CUST1140,93,2,133.1245010503112,2,1,1,211,1.3333333333333333,About to Sleep
CUST1141,1,9,770.4761144287743,5,5,4,554,4.666666666666667,Champions
CUST1142,1,10,1134.4558754413047,5,5,5,555,5.0,Champions
CUST1143,124,5,549.4423435354458,2,3,3,233,2.6666666666666665,At Risk
CUST1144,1,9,534.7902314385817,5,5,3,553,4.333333333333333,Loyal Customers
CUST1145,1,4,755.5172498602606,5,2,4,524,3.6666666666666665,Potential Loyalists
CUST1146,154,3,356.67632216592807,1,2,2,122,1.6666666666666667,About to Sleep
CUST1147,32,2,264.2118805047213,4,1,1,411,2.0,New Customers
CUST1148,93,7,746.3618614552827,2,5,4,254,3.6666666666666665,At Risk
CUST1149,93,3,219.85343871396597,2,2,1,221,1.6666666666666667,About to Sleep
CUST1150,32,5,510.3463735768796,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1151,124,8,872.1277987672566,2,5,5,255,4.0,At Risk
CUST1152,32,8,673.3389451078906,4,5,4,454,4.333333333333333,Champions
CUST1153,1,8,814.7568668205108,5,5,5,555,5.0,Champions
CUST1154,1,9,575.4336418224277,5,5,3,553,4.333333333333333,Loyal Customers
CUST1155,1,5,764.9101020737859,5,3,4,534,4.0,Loyal Customers
CUST1156,1,7,591.0070865161046,5,5,4,554,4.666666666666667,Champions
CUST1157,277,3,302.16963155422127,1,2,2,122,1.6666666666666667,About to Sleep
CUST1158,1,5,480.6004517208013,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1159,63,3,345.28180502366223,3,2,2,322,2.3333333333333335,New Customers
CUST1160,63,3,354.1213003186028,3,2,2,322,2.3333333333333335,New Customers
CUST1161,32,5,451.13131518604575,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1162,93,2,123.55341707772908,2,1,1,211,1.3333333333333333,About to Sleep
CUST1163,154,3,220.89996446382412,1,2,1,121,1.3333333333333333,About to Sleep
CUST1164,1,3,317.7977071107785,5,2,2,522,3.0,New Customers
CUST1165,63,7,784.2240942955075,3,5,5,355,4.333333333333333,Loyal Customers
CUST1166,63,2,182.92633992607682,3,1,1,311,1.6666666666666667,New Customers
CUST1167,93,4,691.5519119668925,2,2,4,224,2.6666666666666665,About to Sleep
CUST1168,32,7,744.2190033877716,4,5,4,454,4.333333333333333,Champions
CUST1169,124,6,576.6181739889986,2,4,3,243,3.0,At Risk
CUST1170,93,5,553.6378983597955,2,3,3,233,2.6666666666666665,At Risk
CUST1171,63,8,1305.6613484710372,3,5,5,355,4.333333333333333,Loyal Customers
CUST1172,216,4,387.9383665014354,1,2,2,122,1.6666666666666667,About to Sleep
CUST1173,1,4,488.49228789288696,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST1174,32,3,240.44268149592335,4,2,1,421,2.3333333333333335,New Customers
CUST1175,32,3,309.16263253280687,4,2,2,422,2.6666666666666665,New Customers
CUST1176,32,2,238.62733018569315,4,1,1,411,2.0,New Customers
CUST1177,216,4,527.0493902725844,1,2,3,123,2.0,About to Sleep
CUST1178,1,9,840.1262660902235,5,5,5,555,5.0,Champions
CUST1179,1,6,887.1335852189934,5,4,5,545,4.666666666666667,Champions
CUST1180,63,8,1037.1340575391046,3,5,5,355,4.333333333333333,Loyal Customers
CUST1181,1,5,361.92139600310134,5,3,2,532,3.3333333333333335,Promising
CUST1182,32,4,331.12861584516554,4,2,2,422,2.6666666666666665,New Customers
CUST1183,93,4,224.63046261385253,2,2,1,221,1.6666666666666667,About to Sleep
CUST1184,93,4,512.9760495157257,2,2,3,223,2.3333333333333335,About to Sleep
CUST1185,1,12,1306.5906036484635,5,5,5,555,5.0,Champions
CUST1186,32,4,647.1960675857309,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST1187,93,6,483.68242067173463,2,4,3,243,3.0,At Risk
CUST1188,1,8,727.3810601120389,5,5,4,554,4.666666666666667,Champions
CUST1189,32,4,634.7894022050207,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST1190,1,5,327.5674362038781,5,3,2,532,3.3333333333333335,Promising
CUST1191,277,3,119.86048287985288,1,2,1,121,1.3333333333333333,About to Sleep
CUST1192,32,9,876.9537338187627,4,5,5,455,4.666666666666667,Champions
CUST1193,1,3,369.7168886949323,5,2,2,522,3.0,New Customers
CUST1194,307,2,133.668003848222,1,1,1,111,1.0,About to Sleep
CUST1195,93,4,251.5290380757601,2,2,1,221,1.6666666666666667,About to Sleep
CUST1196,63,6,510.44405499568876,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1197,185,4,474.69117968732667,1,2,3,123,2.0,About to Sleep
CUST1198,366,1,101.148101011171,1,1,1,111,1.0,About to Sleep
CUST1199,93,5,716.4905777195336,2,3,4,234,3.0,At Risk
CUST1200,246,3,271.02953661674206,1,2,1,121,1.3333333333333333,About to Sleep
CUST1201,32,4,519.9177210040198,4,2,3,423,3.0,Potential Loyalists
CUST1202,63,8,908.4183696167743,3,5,5,355,4.333333333333333,Loyal Customers
CUST1203,154,3,397.9264368394553,1,2,2,122,1.6666666666666667,About to Sleep
CUST1204,1,8,706.5805697332164,5,5,4,554,4.666666666666667,Champions
CUST1205,63,5,489.94637959385403,3,3,3,333,3.0,Loyal Customers
CUST1206,32,10,1254.2037378364903,4,5,5,455,4.666666666666667,Champions
CUST1207,1,5,358.10246912333906,5,3,2,532,3.3333333333333335,Promising
CUST1208,32,5,423.5772592456315,4,3,2,432,3.0,Promising
CUST1209,63,4,426.07460107341154,3,2,2,322,2.3333333333333335,New Customers
CUST1210,1,5,953.386696581862,5,3,5,535,4.333333333333333,Loyal Customers
CUST1211,63,3,216.74912326885266,3,2,1,321,2.0,New Customers
CUST1212,63,6,552.5072171432444,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1213,1,5,806.9541031445913,5,3,5,535,4.333333333333333,Loyal Customers
CUST1214,63,7,784.1056924243078,3,5,5,355,4.333333333333333,Loyal Customers
CUST1215,1,7,669.2503994791908,5,5,4,554,4.666666666666667,Champions
CUST1216,1,5,485.2332461276386,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1217,93,4,403.25220658667274,2,2,2,222,2.0,About to Sleep
CUST1218,63,4,523.893012648487,3,2,3,323,2.6666666666666665,New Customers
CUST1219,63,7,728.3889689955084,3,5,4,354,4.0,Loyal Customers
CUST1220,63,6,457.5810791068093,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1221,93,2,154.7589521158838,2,1,1,211,1.3333333333333333,About to Sleep
CUST1222,32,3,481.0125580535007,4,2,3,423,3.0,Potential Loyalists
CUST1223,1,3,235.7626926709473,5,2,1,521,2.6666666666666665,New Customers
CUST1224,1,5,601.1388553667157,5,3,4,534,4.0,Loyal Customers
CUST1225,63,7,794.6762560520561,3,5,5,355,4.333333333333333,Loyal Customers
CUST1226,93,4,544.770707529922,2,2,3,223,2.3333333333333335,About to Sleep
CUST1227,63,3,214.9188310495893,3,2,1,321,2.0,New Customers
CUST1228,63,6,835.2039467943999,3,4,5,345,4.0,Loyal Customers
CUST1229,1,5,341.82709266353953,5,3,2,532,3.3333333333333335,Promising
CUST1230,32,6,443.953372896411,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1231,32,10,963.2722567258628,4,5,5,455,4.666666666666667,Champions
CUST1232,63,3,324.7056363464345,3,2,2,322,2.3333333333333335,New Customers
CUST1233,1,6,632.9996514869368,5,4,4,544,4.333333333333333,Champions
CUST1234,154,4,453.3030758029994,1,2,3,123,2.0,About to Sleep
CUST1235,93,5,297.87810367760335,2,3,2,232,2.3333333333333335,At Risk
CUST1236,32,3,477.0788302432046,4,2,3,423,3.0,Potential Loyalists
CUST1237,1,5,483.82835703103876,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1238,93,4,443.12891311053585,2,2,3,223,2.3333333333333335,About to Sleep
CUST1239,1,6,601.6978868580934,5,4,4,544,4.333333333333333,Champions
CUST1240,216,4,532.880816075493,1,2,3,123,2.0,About to Sleep
CUST1241,63,5,733.1342437079264,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1242,1,8,1015.5781422379735,5,5,5,555,5.0,Champions
CUST1243,32,1,56.94311120966661,4,1,1,411,2.0,New Customers
CUST1244,63,9,788.6650279083018,3,5,5,355,4.333333333333333,Loyal Customers
CUST1245,246,3,250.42360678191713,1,2,1,121,1.3333333333333333,About to Sleep
CUST1246,32,7,797.5503043063579,4,5,5,455,4.666666666666667,Champions
CUST1247,124,10,1282.7718391123594,2,5,5,255,4.0,At Risk
CUST1248,246,3,216.94055953892297,1,2,1,121,1.3333333333333333,About to Sleep
CUST1249,32,7,899.3880112466844,4,5,5,455,4.666666666666667,Champions
CUST1250,1,7,840.8530251557735,5,5,5,555,5.0,Champions
CUST1251,277,5,440.7601361856592,1,3,3,133,2.3333333333333335,At Risk
CUST1252,124,5,414.18670392638813,2,3,2,232,2.3333333333333335,At Risk
CUST1253,63,10,1119.7502846901943,3,5,5,355,4.333333333333333,Loyal Customers
CUST1254,32,4,176.3605967804105,4,2,1,421,2.3333333333333335,New Customers
CUST1255,216,5,416.9239274493698,1,3,2,132,2.0,At Risk
CUST1256,1,4,256.7086376563794,5,2,1,521,2.6666666666666665,New Customers
CUST1257,1,11,1037.139765543494,5,5,5,555,5.0,Champions
CUST1258,124,4,478.33109384421226,2,2,3,223,2.3333333333333335,About to Sleep
CUST1259,124,4,489.63462593079606,2,2,3,223,2.3333333333333335,About to Sleep
CUST1260,32,3,207.94058731898886,4,2,1,421,2.3333333333333335,New Customers
CUST1261,93,10,1488.4752864231532,2,5,5,255,4.0,At Risk
CUST1262,1,1,116.51901254582503,5,1,1,511,2.3333333333333335,New Customers
CUST1263,93,7,816.4732102105902,2,5,5,255,4.0,At Risk
CUST1264,185,2,125.66023152536823,1,1,1,111,1.0,About to Sleep
CUST1265,32,4,251.95723459395188,4,2,1,421,2.3333333333333335,New Customers
CUST1266,93,4,228.32293671476685,2,2,1,221,1.6666666666666667,About to Sleep
CUST1267,307,3,368.10563968446263,1,2,2,122,1.6666666666666667,About to Sleep
CUST1268,124,3,158.08286411728716,2,2,1,221,1.6666666666666667,About to Sleep
CUST1269,63,2,215.2605838413751,3,1,1,311,1.6666666666666667,New Customers
CUST1270,1,7,564.0009782444899,5,5,3,553,4.333333333333333,Loyal Customers
CUST1271,63,7,791.3112535564663,3,5,5,355,4.333333333333333,Loyal Customers
CUST1272,1,6,675.8700450497001,5,4,4,544,4.333333333333333,Champions
CUST1273,63,2,195.56161696702299,3,1,1,311,1.6666666666666667,New Customers
CUST1274,124,3,259.2041800282674,2,2,1,221,1.6666666666666667,About to Sleep
CUST1275,63,6,606.6344284736253,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1276,154,5,603.2380257113377,1,3,4,134,2.6666666666666665,At Risk
CUST1277,32,6,610.6118043055704,4,4,4,444,4.0,Champions
CUST1278,1,6,778.4634027622692,5,4,5,545,4.666666666666667,Champions
CUST1279,124,3,176.38796611724044,2,2,1,221,1.6666666666666667,About to Sleep
CUST1280,32,7,796.9996261727251,4,5,5,455,4.666666666666667,Champions
CUST1281,307,3,338.52478981681196,1,2,2,122,1.6666666666666667,About to Sleep
CUST1282,124,2,193.86039053340818,1,1,1,111,1.0,About to Sleep
CUST1283,277,3,266.1406005609668,1,2,1,121,1.3333333333333333,About to Sleep
CUST1284,32,9,778.2110739622528,4,5,5,455,4.666666666666667,Champions
CUST1285,32,5,540.3662805233755,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1286,216,2,274.15238478098394,1,1,1,111,1.0,About to Sleep
CUST1287,93,3,359.99628266865574,2,2,2,222,2.0,About to Sleep
CUST1288,124,6,512.8226330768548,1,4,3,143,2.6666666666666665,At Risk
CUST1289,124,4,302.79039475287607,1,2,2,122,1.6666666666666667,About to Sleep
CUST1290,1,4,551.6059743384703,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST1291,1,4,315.8301371417845,5,2,2,522,3.0,New Customers
CUST1292,1,10,827.6774308858013,5,5,5,555,5.0,Champions
CUST1293,63,5,446.52717642316475,3,3,3,333,3.0,Loyal Customers
CUST1294,32,4,351.16441222288995,4,2,2,422,2.6666666666666665,New Customers
CUST1295,1,8,1572.5744970269543,5,5,5,555,5.0,Champions
CUST1296,124,2,138.42605818958947,1,1,1,111,1.0,About to Sleep
CUST1297,1,10,732.6452503909804,5,5,4,554,4.666666666666667,Champions
CUST1298,338,3,331.1755702854018,1,2,2,122,1.6666666666666667,About to Sleep
CUST1299,1,4,488.9075874000649,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST1300,1,5,574.2977571519483,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1301,246,5,591.8600323750195,1,3,4,134,2.6666666666666665,At Risk
CUST1302,32,7,932.4308846752427,4,5,5,455,4.666666666666667,Champions
CUST1303,1,6,623.8871658868657,5,4,4,544,4.333333333333333,Champions
CUST1304,185,4,367.2931781056236,1,2,2,122,1.6666666666666667,About to Sleep
CUST1305,216,3,216.79268798597502,1,2,1,121,1.3333333333333333,About to Sleep
CUST1306,93,5,523.2507122053876,2,3,3,233,2.6666666666666665,At Risk
CUST1307,32,10,993.5427994407227,4,5,5,455,4.666666666666667,Champions
CUST1308,32,5,529.0424302042816,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1309,63,5,516.1778265087144,3,3,3,333,3.0,Loyal Customers
CUST1310,1,3,739.868316793421,5,2,4,524,3.6666666666666665,Potential Loyalists
CUST1311,63,5,534.9908257619885,3,3,3,333,3.0,Loyal Customers
CUST1312,93,8,1023.3598412334013,2,5,5,255,4.0,At Risk
CUST1313,63,8,818.166664363139,3,5,5,355,4.333333333333333,Loyal Customers
CUST1314,216,4,505.95605200193563,1,2,3,123,2.0,About to Sleep
CUST1315,93,3,527.2879840555288,2,2,3,223,2.3333333333333335,About to Sleep
CUST1316,1,4,418.3052880252163,5,2,2,522,3.0,New Customers
CUST1317,1,6,729.0513204878946,5,4,4,544,4.333333333333333,Champions
CUST1318,1,8,988.2306811530536,5,5,5,555,5.0,Champions
CUST1319,154,3,239.31225867731163,1,2,1,121,1.3333333333333333,About to Sleep
CUST1320,32,7,672.5402565383117,4,5,4,454,4.333333333333333,Champions
CUST1321,246,2,84.15192341375787,1,1,1,111,1.0,About to Sleep
CUST1322,1,6,665.9513076104342,5,4,4,544,4.333333333333333,Champions
CUST1323,124,1,178.06019619015365,1,1,1,111,1.0,About to Sleep
CUST1324,93,3,417.9446159674819,2,2,2,222,2.0,About to Sleep
CUST1325,185,7,971.5193003622321,1,5,5,155,3.6666666666666665,At Risk
CUST1326,93,8,708.1424890435537,2,5,4,254,3.6666666666666665,At Risk
CUST1327,63,9,903.2858383124607,3,5,5,355,4.333333333333333,Loyal Customers
CUST1328,124,7,1281.504488997043,1,5,5,155,3.6666666666666665,At Risk
CUST1329,307,3,194.1015138385746,1,2,1,121,1.3333333333333333,About to Sleep
CUST1330,1,5,441.09425138665733,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1332,1,3,383.37775205708647,5,2,2,522,3.0,New Customers
CUST1333,1,7,555.9950537338759,5,5,3,553,4.333333333333333,Loyal Customers
CUST1334,63,4,438.06431033328846,3,2,2,322,2.3333333333333335,New Customers
CUST1335,93,3,218.97575226875549,2,2,1,221,1.6666666666666667,About to Sleep
CUST1336,32,3,147.84179343256585,4,2,1,421,2.3333333333333335,New Customers
CUST1337,93,6,900.0407368104837,2,4,5,245,3.6666666666666665,At Risk
CUST1338,32,9,686.296772262682,4,5,4,454,4.333333333333333,Champions
CUST1339,63,4,300.85505292987074,3,2,2,322,2.3333333333333335,New Customers
CUST1340,93,5,571.2420107381154,2,3,3,233,2.6666666666666665,At Risk
CUST1341,32,5,397.8313074204192,4,3,2,432,3.0,Promising
CUST1342,1,9,683.7083891179807,5,5,4,554,4.666666666666667,Champions
CUST1343,63,5,477.1917216820286,3,3,3,333,3.0,Loyal Customers
CUST1344,63,6,399.43016238309474,3,4,2,342,3.0,Promising
CUST1345,124,1,62.97774112294393,1,1,1,111,1.0,About to Sleep
CUST1346,1,3,509.2521580492545,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST1347,216,5,587.3672913563942,1,3,4,134,2.6666666666666665,At Risk
CUST1348,63,6,518.3264157343899,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1349,154,4,493.9051573110728,1,2,3,123,2.0,About to Sleep
CUST1350,63,6,832.6967992608088,3,4,5,345,4.0,Loyal Customers
CUST1351,32,8,868.382353637355,4,5,5,455,4.666666666666667,Champions
CUST1352,32,2,214.700717884262,4,1,1,411,2.0,New Customers
CUST1353,32,3,247.56174669294296,4,2,1,421,2.3333333333333335,New Customers
CUST1354,32,5,636.3698554508599,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1355,32,6,457.21736158309847,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1356,185,4,337.08886952341584,1,2,2,122,1.6666666666666667,About to Sleep
CUST1357,63,4,390.79107044825935,3,2,2,322,2.3333333333333335,New Customers
CUST1358,1,5,257.85316763387823,5,3,1,531,3.0,Promising
CUST1359,32,7,647.0417308583039,4,5,4,454,4.333333333333333,Champions
CUST1360,1,4,337.04491133408845,5,2,2,522,3.0,New Customers
CUST1361,1,6,750.2045984254407,5,4,4,544,4.333333333333333,Champions
CUST1362,1,4,338.33469981380733,5,2,2,522,3.0,New Customers
CUST1363,1,4,296.1154110405407,5,2,2,522,3.0,New Customers
CUST1364,32,6,730.2724660801123,4,4,4,444,4.0,Champions
CUST1365,1,4,355.50624768150885,5,2,2,522,3.0,New Customers
CUST1366,32,5,671.3853929414947,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1367,63,7,1193.580096420169,3,5,5,355,4.333333333333333,Loyal Customers
CUST1368,63,8,892.8642339706871,3,5,5,355,4.333333333333333,Loyal Customers
CUST1369,63,6,804.3503723022935,3,4,5,345,4.0,Loyal Customers
CUST1370,338,4,773.9312048646352,1,2,5,125,2.6666666666666665,About to Sleep
CUST1371,32,2,429.29475889492767,4,1,2,412,2.3333333333333335,New Customers
CUST1372,63,5,668.0629226468824,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1373,32,9,1022.1369351816753,4,5,5,455,4.666666666666667,Champions
CUST1374,124,5,457.28847016355314,1,3,3,133,2.3333333333333335,At Risk
CUST1375,277,1,204.2279955184276,1,1,1,111,1.0,About to Sleep
CUST1376,1,7,781.6530490002399,5,5,5,555,5.0,Champions
CUST1377,246,2,190.76684790758594,1,1,1,111,1.0,About to Sleep
CUST1378,154,6,527.2838720219811,1,4,3,143,2.6666666666666665,At Risk
CUST1379,1,11,1373.9110393855049,5,5,5,555,5.0,Champions
CUST1380,1,5,440.57414865872585,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1381,32,5,692.1441085053953,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1382,124,4,494.11238766525304,1,2,3,123,2.0,About to Sleep
CUST1383,185,6,409.2023640408981,1,4,2,142,2.3333333333333335,At Risk
CUST1384,93,4,404.43873900678176,2,2,2,222,2.0,About to Sleep
CUST1385,32,7,829.6367191723448,4,5,5,455,4.666666666666667,Champions
CUST1386,154,2,97.63010372394456,1,1,1,111,1.0,About to Sleep
CUST1387,216,2,167.4198534216627,1,1,1,111,1.0,About to Sleep
CUST1388,63,10,952.9078042021084,3,5,5,355,4.333333333333333,Loyal Customers
CUST1389,277,3,187.1467526019859,1,2,1,121,1.3333333333333333,About to Sleep
CUST1390,32,4,406.3996311344962,4,2,2,422,2.6666666666666665,New Customers
CUST1391,32,8,659.5015531287429,4,5,4,454,4.333333333333333,Champions
CUST1392,32,4,534.9152210841784,4,2,3,423,3.0,Potential Loyalists
CUST1393,32,8,808.0045875482451,4,5,5,455,4.666666666666667,Champions
CUST1394,63,3,305.5600627736236,3,2,2,322,2.3333333333333335,New Customers
CUST1395,124,6,504.97664140827135,1,4,3,143,2.6666666666666665,At Risk
CUST1396,154,2,130.41485868973967,1,1,1,111,1.0,About to Sleep
CUST1397,1,4,293.2631492617699,5,2,1,521,2.6666666666666665,New Customers
CUST1398,93,4,420.40353070132426,2,2,2,222,2.0,About to Sleep
CUST1399,1,6,652.3095958564593,5,4,4,544,4.333333333333333,Champions
CUST1400,1,7,751.9891965320398,5,5,4,554,4.666666666666667,Champions
CUST1401,216,5,502.67093844061384,1,3,3,133,2.3333333333333335,At Risk
CUST1402,93,7,696.9426969685427,2,5,4,254,3.6666666666666665,At Risk
CUST1403,185,3,637.6953622326737,1,2,4,124,2.3333333333333335,About to Sleep
CUST1404,1,8,1130.2629378579475,5,5,5,555,5.0,Champions
CUST1405,93,6,855.2061204115041,2,4,5,245,3.6666666666666665,At Risk
CUST1406,1,8,645.54027728934,5,5,4,554,4.666666666666667,Champions
CUST1407,32,1,88.44932059909374,4,1,1,411,2.0,New Customers
CUST1408,32,3,187.44504051697777,4,2,1,421,2.3333333333333335,New Customers
CUST1409,154,5,259.4830433455693,1,3,1,131,1.6666666666666667,At Risk
CUST1410,93,6,649.708789816012,2,4,4,244,3.3333333333333335,At Risk
CUST1411,1,6,878.5579562329641,5,4,5,545,4.666666666666667,Champions
CUST1412,32,6,477.26361931755264,4,4,3,443,3.6666666666666665,Loyal Customers
CUST1413,32,2,121.65963951226058,4,1,1,411,2.0,New Customers
CUST1414,1,7,852.9213843275475,5,5,5,555,5.0,Champions
CUST1415,32,4,326.6823662509249,4,2,2,422,2.6666666666666665,New Customers
CUST1416,154,6,508.2802076832703,1,4,3,143,2.6666666666666665,At Risk
CUST1417,93,5,409.16424498016806,2,3,2,232,2.3333333333333335,At Risk
CUST1418,185,4,382.43197802010843,1,2,2,122,1.6666666666666667,About to Sleep
CUST1419,246,3,672.7094768556353,1,2,4,124,2.3333333333333335,About to Sleep
CUST1420,63,1,92.25334293061164,3,1,1,311,1.6666666666666667,New Customers
CUST1421,1,3,243.36397206606085,5,2,1,521,2.6666666666666665,New Customers
CUST1423,93,4,257.3251404945287,2,2,1,221,1.6666666666666667,About to Sleep
CUST1424,63,6,472.325086963443,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1425,32,9,892.5501874626108,4,5,5,455,4.666666666666667,Champions
CUST1426,32,3,273.65360856089904,4,2,1,421,2.3333333333333335,New Customers
CUST1427,154,4,376.9542619812001,1,2,2,122,1.6666666666666667,About to Sleep
CUST1428,1,3,272.63977994319794,5,2,1,521,2.6666666666666665,New Customers
CUST1429,246,4,467.95034443981183,1,2,3,123,2.0,About to Sleep
CUST1430,124,2,283.1928571048562,1,1,1,111,1.0,About to Sleep
CUST1431,124,5,783.4062833904358,1,3,5,135,3.0,At Risk
CUST1432,63,5,544.8838818683157,3,3,3,333,3.0,Loyal Customers
CUST1433,63,4,384.64707257625804,3,2,2,322,2.3333333333333335,New Customers
CUST1434,32,4,258.5388450084065,4,2,1,421,2.3333333333333335,New Customers
